,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
67,51,269.1809205258612,1.0,0.2936092092445426,233.40125902710807,1.5,0.6515921889810367,169.14382136680808,1.0,0.6625983240557922,221.80736962571035,1.5,0.5866629751994376,256.1317891500394,1.0,0.7721323370794454,1.5,3.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,67,710,dikesnet
68,131,255.4612348298237,1.5,0.05376016571925367,89.80960432292042,10.0,0.027949759295704035,62.23245029555842,1.0,0.35176399835934546,345.68079715360966,1.5,0.007802566273899439,130.40574175219479,10.0,0.5173187136082422,4.5,2.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,68,710,dikesnet
69,103,165.51542553611594,10.0,0.7555441225297942,295.3565237172679,1.5,0.006930490946847773,338.4155694656456,1.5,0.6837882439083947,154.9307808233408,1.5,0.1094531136023948,37.4956803502785,1.0,0.13857061938601944,1.5,4.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,69,710,dikesnet
70,75,253.90244212904298,10.0,0.6540328063292067,43.16148401339954,1.5,0.09791939746341345,327.05613401961733,1.5,0.8897606662251702,252.33174457192433,10.0,0.7586991517320084,290.0167317308062,10.0,0.3369727800051506,1.5,2.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,70,710,dikesnet
71,25,263.1970033378976,1.0,0.9981821573743755,213.48780502482785,10.0,0.4633198998685935,96.0620447406214,10.0,0.4325200041333819,283.7881055640764,10.0,0.7250480098220998,221.67115250131536,1.5,0.04862727047897397,1.5,3.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,71,710,dikesnet
72,19,126.93668821264835,10.0,0.39115353915517326,176.10839343661584,1.0,0.3170225832433491,122.9097186416371,1.0,0.2656142825501185,308.94958569931845,1.0,0.9633133293736686,98.8920629468218,10.0,0.43564297458488904,3.5,3.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,72,710,dikesnet
73,93,174.90968642608902,1.5,0.4009885575126455,72.77360769547651,1.5,0.6916362161434793,247.70698526056447,1.0,0.3998612570340242,212.42062273428135,10.0,0.43193390271874144,191.1094628368748,1.5,0.14126566269017846,4.5,3.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,73,710,dikesnet
74,34,41.53727452988247,10.0,0.10452430090971412,77.44980073109458,1.5,0.7724087867114263,181.3382644800273,1.0,0.2948044638316099,70.63689672202335,10.0,0.9086069024957546,69.5110768695862,1.0,0.8998892813452453,1.5,1.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,74,710,dikesnet
75,12,193.51152014658442,1.5,0.31609318857523716,285.7358373410604,1.5,0.346615950751261,319.2953994514976,10.0,0.7268515425714334,294.4929037793909,10.0,0.84505152966435,117.44332776849525,1.0,0.7600146318174786,4.5,1.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,75,710,dikesnet
76,3,230.0684356513704,1.5,0.05732455355262195,238.2569517504069,10.0,0.6776886763596253,233.97487457088974,1.5,0.003919776714342183,228.52054252777094,10.0,0.5738588779888903,268.63346185865174,10.0,0.9097164204845406,2.5,2.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,76,710,dikesnet
77,67,172.88869283677695,10.0,0.8505604451905816,242.2990931227076,10.0,0.9674252558774373,59.849609629760785,10.0,0.0796626485813025,136.5660025845059,1.5,0.8677802578206935,49.958346155575306,1.0,0.25293271575067505,4.5,3.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,77,710,dikesnet
78,72,227.51084714594145,10.0,0.4227658816238333,286.7557101864178,10.0,0.9017145569450529,124.47315612933559,1.0,0.9109690257623542,153.91262449254896,10.0,0.6604278466195435,211.54096780127594,1.5,0.2427666743457103,3.5,2.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,78,710,dikesnet
79,99,156.08778446580112,1.0,0.2710635202568931,39.26571405820916,1.5,0.33046811698080075,163.86930785323133,1.0,0.19296780851019832,262.4263965935286,1.5,0.35567180874360443,251.50058028669224,1.5,0.7705926104315169,2.5,3.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,79,710,dikesnet
80,109,243.9168964522052,10.0,0.30373353270421055,346.2133460801349,1.5,0.8033447275454456,282.95408415561474,10.0,0.16648160962731995,279.1021104992498,10.0,0.8470324908751792,281.2792830961814,1.0,0.7907142742501839,4.5,3.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,80,710,dikesnet
81,101,234.5918979564844,10.0,0.14209627645795028,161.97917273491908,1.5,0.8576216160978237,324.96980117694585,1.0,0.34001972392660107,88.03048983854612,10.0,0.8854916000352023,130.7563943576289,1.5,0.6469692029646863,1.5,1.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,81,710,dikesnet
82,71,245.3341681028019,10.0,0.49599585925173345,275.9337906594591,1.5,0.12259519299512804,229.1152890965137,1.5,0.8015088490863662,68.93148674095045,10.0,0.9819273434828806,214.6429470577995,10.0,0.7916103376356497,2.5,2.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,82,710,dikesnet
83,57,301.7527449336092,1.0,0.04844677134078749,110.50039943626203,1.5,0.44288769425749036,44.735355258816384,10.0,0.40575669322340113,343.1852529279849,1.0,0.14517605246509252,87.11170759294126,10.0,0.8640012579769729,4.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,83,710,dikesnet
84,54,187.41276290128522,1.0,0.9335093073949912,52.598776048834864,1.0,0.41631379258828927,251.1970425910087,1.0,0.9621796401506152,329.42070424093845,1.5,0.5452714424999909,313.486901515848,1.5,0.9544883358570104,3.5,2.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,84,710,dikesnet
85,58,178.2857764027742,1.5,0.8583463605741628,250.8143308270337,10.0,0.3399115747575644,58.918495422521836,10.0,0.7027135959518127,302.29428512013465,10.0,0.40559742846927993,290.8818767888712,1.5,0.21569734257920728,2.5,1.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,85,710,dikesnet
86,74,291.9303313943353,1.0,0.5628658517816977,264.6739581348419,1.5,0.8828816108312691,95.27923944265994,10.0,0.9045317472764159,340.8698263452217,1.0,0.9129885929589115,109.30311158878634,1.0,0.41768053128886456,1.5,4.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,86,710,dikesnet
87,62,127.67510551621913,1.0,0.10911152284788649,58.197932876769755,1.0,0.18318848102854435,203.99347329877943,1.0,0.34461641063892756,152.28202924709748,10.0,0.19391557085761882,222.11249125520175,1.5,0.565270128690284,4.5,3.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,87,710,dikesnet
88,19,316.94648088330564,1.0,0.977822539174088,143.48000092010943,1.0,0.42187052487026433,313.07482620985775,1.5,0.3224939914333961,252.78858941302158,10.0,0.18616270057839895,252.92356758097105,1.5,0.04310399679624283,3.5,1.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,88,710,dikesnet
89,19,42.79764621766412,10.0,0.8482795246772187,71.87470036501153,1.5,0.8885703740713862,270.15846358625055,10.0,0.07808002158823656,79.98891459097307,10.0,0.781334705200817,151.3020109381521,1.5,0.5966887864800455,2.5,2.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,89,710,dikesnet
90,56,91.48636757655768,1.0,0.7592350084037679,334.87664291006854,10.0,0.985032935247648,119.26836080091559,1.5,0.3536083358973011,255.86674211479868,1.0,0.389963693598323,118.83785907240872,1.5,0.3343803648806048,2.5,4.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,90,710,dikesnet
91,116,287.4708889136912,1.5,0.3975291122002398,257.0611407857763,1.5,0.6848102165883465,165.86688967262734,10.0,0.7915312584767492,34.434448905712436,1.5,0.16479393404151876,154.82601527202547,10.0,0.07985417673708396,2.5,1.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,91,710,dikesnet
92,67,279.0584541950428,10.0,0.6716360167725716,290.1124212086878,1.5,0.03819741817538053,176.66982269814977,1.5,0.5893040531348228,194.15157689972796,1.0,0.9160311531072335,163.893818736702,1.5,0.6433862437765995,4.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,92,710,dikesnet
93,101,292.7787895989314,1.5,0.705759122324079,223.0950293436051,1.5,0.08547899615832649,243.46524775748335,10.0,0.8158054319512648,317.2889766332074,10.0,0.2923547384464747,300.44705715384345,1.0,0.41613403327176696,4.5,2.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,93,710,dikesnet
94,60,58.73321381080317,10.0,0.4307776404665037,257.6080445449698,10.0,0.22844100612043697,114.38267233613988,1.5,0.9928775997101222,179.31486083666576,1.5,0.24868546698013336,115.77278271355809,10.0,0.43233020829700886,1.5,4.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,94,710,dikesnet
95,26,73.96065599827222,1.5,0.2727366988369615,66.21398545998528,1.0,0.9567518220927154,198.38649944528748,1.5,0.07283787366257415,73.93818911381425,1.5,0.995233480902469,342.3680773802352,1.5,0.7030028909236696,2.5,3.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,95,710,dikesnet
96,82,110.02234855001562,10.0,0.07748446533280409,203.08995633955928,1.5,0.679582629965057,288.7912325525441,1.0,0.5381326175925337,160.1994397133669,1.0,0.2712109287984797,236.9632749753602,10.0,0.7951753030243756,2.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,96,710,dikesnet
97,30,330.81944758296476,1.0,0.22809492907870052,339.66706552836496,1.0,0.31199939840811514,218.63504622827818,1.0,0.11209054070888118,249.5633806038095,1.5,0.5593785617198008,317.26875817293626,1.5,0.5134381190454849,3.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,97,710,dikesnet
98,63,57.01982880284528,1.0,0.11571913406140218,307.15908993177163,10.0,0.44074919941985014,83.80476590608212,1.0,0.5604673252072311,281.01949166965437,1.0,0.030609849274951473,202.95299017879458,1.5,0.8699158311992855,3.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,98,710,dikesnet
99,96,298.8487314462628,1.5,0.25671913198261403,212.80500288709473,1.0,0.569132194434791,70.38316354790439,1.0,0.9159014954311732,289.8555138463286,10.0,0.7707298535685835,98.68616876862771,1.5,0.6123435931103379,2.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,99,710,dikesnet
100,69,175.39169770873946,1.5,0.5298383748833959,54.7449823906874,1.0,0.8241558661098292,144.15844352922227,10.0,0.31891959593326,178.9098968330793,1.5,0.5035360323610769,259.16831680499416,10.0,0.2120981346938903,2.5,3.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,100,710,dikesnet
101,24,127.37157271233957,10.0,0.5978712243361713,227.5677775718947,1.0,0.4084363132047175,204.56423841608515,10.0,0.9932991680808121,348.39095693854813,10.0,0.27077673804011404,308.22839563587416,1.0,0.890666021403637,2.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,101,710,dikesnet
102,78,321.0418656518574,1.0,0.646477592079774,128.80460839250537,1.5,0.5654159241690417,272.157254584758,10.0,0.2896134721317802,54.567054333941556,1.0,0.6376064879988549,239.6031860007057,1.5,0.04924258318792082,4.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,102,710,dikesnet
103,111,331.6919896660826,1.0,0.04380389233151166,61.45932574391282,10.0,0.5216721973676686,208.6947894979175,1.5,0.45226384091615196,36.36245837009253,1.0,0.7569691119540319,273.22014253598377,10.0,0.7698214882102243,4.5,3.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,103,710,dikesnet
104,60,234.812297461076,1.0,0.8931351623988635,31.27795678384328,1.0,0.3533479263455888,182.89516789273134,10.0,0.43334887907363623,321.46036976538716,1.0,0.7439310852318832,318.0256382029714,1.5,0.19478115110154523,3.5,4.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,104,710,dikesnet
105,20,185.47007828374893,10.0,0.004009752669524561,305.88362726040305,1.5,0.1206433194423917,95.57779844779799,10.0,0.990302938781975,319.26383632637,1.0,0.12556350968513405,162.25562863217507,1.0,0.6334277821511614,2.5,2.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,105,710,dikesnet
106,36,237.98568411094334,10.0,0.354475036825046,318.7950568553801,10.0,0.394874724851796,42.89710048128547,1.5,0.7694280073123669,160.50819942190188,1.5,0.5324737129609565,330.33575554976994,1.5,0.47702019362331255,4.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,106,710,dikesnet
107,56,76.72727431502162,10.0,0.368323106739376,149.07352346153905,10.0,0.18542004496305978,50.78322401810149,1.0,0.6136823549076899,112.97136032660917,10.0,0.810850982324362,286.5005010017271,1.5,0.9323092436953249,3.5,4.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,107,710,dikesnet
108,90,259.0413659290268,1.0,0.7285060409866306,55.80228787215558,1.5,0.5721914678565604,166.0624025815732,1.0,0.3190264177146858,195.88131021907117,10.0,0.1973445294094004,137.2441404221965,10.0,0.014886441120637797,2.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,108,710,dikesnet
109,60,309.4782655285584,10.0,0.045175884271771466,126.13171294942313,1.0,0.14601600137302884,171.12766548878824,1.0,0.07437823284519736,147.4918173693146,10.0,0.31109022543026915,92.14422108365714,10.0,0.015268314361703225,1.5,2.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,109,710,dikesnet
110,103,72.54868960031803,1.0,0.7811394923920258,262.29049460709075,10.0,0.7852856126834376,104.51517841902358,10.0,0.8832228568974019,229.52751241033158,10.0,0.9417281538007337,49.43879521025313,1.5,0.24991476716945327,4.5,1.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,110,710,dikesnet
111,84,247.97260285615113,10.0,0.4328378339822687,186.57721381502998,1.0,0.38880291078917195,183.40296377410542,10.0,0.02366916362327525,119.96331833906484,1.0,0.15578169330772876,289.2249891565049,1.5,0.3906697923562302,2.5,3.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,111,710,dikesnet
112,74,97.14780974814246,1.5,0.7668454779156954,330.9971310674116,1.0,0.8740699331518214,81.19874337067515,1.5,0.21606395192441666,101.07961653209382,1.0,0.360390823617939,107.87062891532322,1.0,0.9755253127683268,4.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,112,710,dikesnet
113,105,220.1070118310265,1.0,0.7604619375121222,232.82515617428786,1.5,0.7082185269456577,314.6107214050707,10.0,0.37940146768417216,267.4215945114138,10.0,0.6480425417897094,137.09858813782444,1.0,0.585511413096298,3.5,2.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,113,710,dikesnet
114,28,41.40305068699349,10.0,0.7843975805361513,36.32567723355935,1.5,0.37037932091444536,116.55232498831572,1.5,0.6171857640222207,246.55065381684062,1.5,0.6344920483539445,107.45473147839479,1.0,0.22113625341882043,4.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,114,710,dikesnet
115,86,67.47458357695939,10.0,0.7938034688956328,230.38607209453204,1.0,0.40907255828164457,42.00079176147621,1.0,0.04868239911458294,114.03853677382054,10.0,0.28613151732064007,106.49503881996192,1.0,0.6887065099336757,1.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,115,710,dikesnet
116,107,138.69375196452881,1.5,0.924823229321095,117.18430819216685,10.0,0.2609958922787161,324.4320809467633,10.0,0.6941901775689043,339.4703076360576,1.5,0.5136726545720741,30.666553568079628,10.0,0.45364635188383756,2.5,4.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,116,710,dikesnet
117,28,309.0489465987432,10.0,0.9825571878677453,178.05744342773036,1.0,0.5323490027442113,85.1654687937821,1.5,0.9260346140148467,160.9738744247183,1.5,0.32741191074318493,194.60732602761516,1.5,0.041943532633434366,3.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,117,710,dikesnet
118,124,197.1414321027744,1.5,0.5435461101834781,158.56210883585595,1.0,0.3654723602195157,222.40097483671224,1.5,0.16194831226464307,276.09558262519954,1.0,0.22026991480889063,196.72020134949258,1.5,0.5285209904822598,1.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,118,710,dikesnet
119,129,188.64525625054705,1.0,0.09867424181959393,123.89482458063378,10.0,0.8153758544467659,296.64168181380944,1.5,0.042999890433594264,339.1807428760067,1.0,0.6667213189519793,195.12517039349848,1.0,0.06148250863230285,1.5,1.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,119,710,dikesnet
120,114,268.4208420659479,1.5,0.16740578148589372,237.38938309724625,10.0,0.6032478442091251,321.18276303395714,1.0,0.22809477051268304,42.72169900188889,1.0,0.825875881846048,300.79805643349147,10.0,0.08391822203829516,4.5,1.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,120,710,dikesnet
121,64,233.10796596776558,1.0,0.6106523669850068,335.90568259646045,1.0,0.6262470993029163,292.1438765881939,1.0,0.732030273492591,136.5060420911808,1.0,0.40100586789591897,156.1665565716356,1.5,0.19701085061067655,1.5,4.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,121,710,dikesnet
122,114,311.52305324363124,1.0,0.18605893503326315,253.40078029447452,1.0,0.27705075851669275,192.42104056778635,1.0,0.12123946813617527,60.69579246557231,1.5,0.5048665736890475,262.50311213917695,1.5,0.10944474489477515,1.5,4.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,122,710,dikesnet
123,60,310.0759516104221,1.5,0.6126443453616067,109.02538392462903,10.0,0.49945963341954325,139.71767844142357,1.0,0.9611025111221997,345.94273889793556,1.0,0.45004997452628176,246.64524841943305,1.0,0.5518963643729313,2.5,2.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,123,710,dikesnet
124,35,296.06015418989455,1.5,0.9023082127244975,194.11498413409092,1.0,0.4974885792298638,343.6531017429305,10.0,0.7843393686261037,79.07589093232696,1.5,0.47975541650719705,96.77110152845073,1.0,0.8234144193701914,2.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,124,710,dikesnet
125,78,44.5222243924037,10.0,0.3657744707218563,293.63613562243916,1.5,0.9652793680806961,305.43161899680996,1.5,0.42683581080170696,154.472026546638,10.0,0.08051170990897895,167.69070891925588,1.0,0.3519322226774259,4.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,125,710,dikesnet
126,108,240.49106147025643,1.5,0.863471757840386,304.23899002010353,1.0,0.28751940980011514,83.23833464247993,1.0,0.8265825620023881,244.23702373712078,1.0,0.2374170517227027,144.89217469406972,10.0,0.4508150690946828,1.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,126,710,dikesnet
127,80,280.5274212347572,10.0,0.6674133877133404,313.63954291086054,1.5,0.18857251414134074,195.74532828123802,1.5,0.5971933212450102,203.86809863989998,1.5,0.41938693541381944,317.9611504597298,1.0,0.031605821182849984,2.5,2.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,127,710,dikesnet
128,21,76.40900809545508,10.0,0.9503733999526501,292.7167974171464,10.0,0.23999242107931892,326.715834253477,1.5,0.5544145903775524,333.0475811930305,1.0,0.4814015092005304,188.03887543543252,1.0,0.5813296520892796,3.5,1.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,128,710,dikesnet
129,37,276.4244819013038,1.0,0.20360096134691685,41.03855716952866,1.5,0.9470309412153601,325.956141512576,10.0,0.7123281413363207,117.25717796584317,10.0,0.7852148420724959,213.86402362710385,1.0,0.5781832678852256,3.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,129,710,dikesnet
130,25,295.5523904431528,1.0,0.4708812405402672,82.32581754917277,1.5,0.4958186920831335,92.71682703470144,10.0,0.539988823821745,182.56501755231244,1.5,0.3854001583392619,39.91291230045782,1.5,0.3848194674837921,1.5,4.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,130,710,dikesnet
131,61,238.88040087096238,1.5,0.8803761097143001,329.2467925094395,1.0,0.993199632388741,100.91936794428791,10.0,0.5724661297669402,236.92831350253556,1.0,0.9974654586983964,32.71684095869166,1.5,0.2067001498179251,2.5,1.5,4.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,131,710,dikesnet
132,30,231.18390807795802,10.0,0.30791690558614,185.39631938580607,1.0,0.4712553135213222,252.76304597854187,10.0,0.3901931946809819,293.0814416823677,1.5,0.16842994975305023,98.10408506767743,1.5,0.9956929795525538,3.5,1.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,132,710,dikesnet
133,93,134.4920324763227,1.0,0.1840681506837336,123.52989876719796,10.0,0.005435289672482199,280.77864210445966,10.0,0.9795001650495344,127.74676822484957,1.0,0.9539604862916173,102.79013046657974,1.0,0.9185813555164,2.5,4.5,3.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,133,710,dikesnet
134,105,173.57918941829408,1.0,0.025914393742263144,140.81609405551188,1.0,0.041441121615524136,34.075197327927135,1.0,0.4754153797505783,92.83736999299708,1.0,0.8128904573127587,343.5242255922233,10.0,0.14225026315915795,1.5,1.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,134,710,dikesnet
135,123,332.57708149061193,10.0,0.3089371383661935,291.7199543846816,1.0,0.845663721331439,325.40663740970035,1.0,0.006910287163860941,66.15262811975302,1.0,0.9775178592378373,270.004621435168,1.0,0.5754481894155202,4.5,3.5,1.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,135,710,dikesnet
136,113,294.92740908777716,1.0,0.3200235559430821,157.64771955299028,1.5,0.21090207806541253,283.9519280536315,1.5,0.9490268479647062,143.3832344200317,1.0,0.2597769134844919,250.05734055450617,1.5,0.25043465680383176,3.5,3.5,2.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,4,0,3,0,0,136,710,dikesnet
